Soil pH,Soil Moisture (%),Organic Matter (%),Nitrogen (ppm),Phosphorus (ppm),Potassium (ppm),Temperature (°C),Rainfall (mm),clayey,loamy,sandy,Cotton Yield (kg/ha)
7.52945356160126,13.829158782944793,2.801073266928908,52.645337020461575,43.481329345297134,94.02240112652143,28.252738103995902,788.0243880899309,False,True,False,4448.933331031126
6.786365763745317,23.614364351576913,2.8131853744594766,99.87314082340504,12.0064025072067,213.64849371780326,20.476691466420597,837.1939139631774,False,True,False,4329.225564620941
7.361890053700143,29.23055943559654,6.929010245005071,20.444399149997558,42.900483543328576,180.05177938341444,24.158821829448726,865.4910951920045,False,False,True,6716.117731621482
6.766213868080739,17.59076115363579,9.325973672317065,10.17203305073187,10.189793921634621,200.83427363672834,21.094820857965917,573.8521755905979,True,False,False,4644.744756346018
7.364819315998463,19.524020443282385,8.159591985447477,55.38574117117491,45.890246918033846,288.327365955517,25.249720944186514,614.7663035821677,False,True,False,5802.108722874378
7.376692582955618,18.78593085253384,7.543371355653955,70.68579747737365,22.276017240241398,79.37782053558111,33.52407778817464,600.1106451992532,True,False,False,492.73196796867484
6.606447895909412,11.660416267504548,6.897333098053843,34.527103435623765,17.403287664109996,111.51424377969681,29.83308784973388,932.3328910107285,True,False,False,3829.2394459012285
6.868177208824733,25.718330155990227,7.167683730344352,22.846068275327816,44.585575458245245,252.34657741525922,28.134414115216984,576.8446015962105,False,False,True,5307.610730556615
8.498452297380403,13.55085332002697,8.764530629260552,38.592005063860256,24.385979858648064,210.62647185970937,30.607943709087778,981.8758341409005,False,True,False,3297.63267557974
5.53160535284324,16.44103750011545,5.123704017100469,64.77406983005669,15.574237397931515,146.06903602143245,28.02975175645694,870.511627219011,False,True,False,4667.35328518897
6.096412247495683,21.638932078652648,2.30164802373805,23.041003570682822,35.6136009038665,152.22849718756015,29.75421368457217,515.0476035476771,True,False,False,3681.6303993245774
8.311898438311559,13.163277605817482,4.8164642282643,93.6616581899323,29.8615780222603,179.67964774895782,26.540041085281217,714.9384206868365,False,True,False,5476.226162186951
6.100972458660987,26.010787187703194,9.919740764457977,42.52033098170417,18.25968475913669,51.486451046897095,25.12649213229643,923.9448507692988,True,False,False,6348.848641542192
6.666858616193013,13.450187367666418,7.146163198064091,36.55415840475551,30.442669674973832,220.10565192539502,33.811730661452316,437.46096046393524,False,False,True,-328.1123196069358
5.669306485709975,18.50351181475368,6.758108598195727,11.560043253205775,34.228536050789955,299.01282450108806,27.74096986737551,497.1238244031413,False,True,False,5465.158901837068
6.270774894865203,14.196340144676505,9.249956105244244,21.28974668822043,39.366903794010675,72.47919468478005,22.261126624869082,626.1710882295679,False,False,True,4701.66933541601
6.785999940772035,15.039762040376687,4.475749489433372,19.490174198589806,20.19850633727181,298.7597130224026,27.24614796925864,850.8680698826607,False,True,False,5235.018415072087
7.053331790200334,24.15663962828069,3.834736852043701,28.677700760173874,31.06635034252845,139.38223917504513,30.051877485832104,253.9363418738131,True,False,False,3918.1093561791085
7.217693646590982,18.71890243279356,4.225528641615287,22.774835751888318,38.04878352747646,265.99320804043657,30.164137214996032,590.8286115979108,True,False,False,3704.6513497997876
8.298819351248019,17.221056556976908,7.545465456526715,95.30497963976359,18.249861007276582,165.05194229979224,34.21925906183991,249.12307614570352,False,False,True,-481.44384501655463
5.894926238537074,13.18619045289635,7.128565092856723,65.31018170578687,47.628787424939816,104.27360115817453,32.582389709011146,546.3170444406924,False,True,False,822.6969912203365
6.8276258336148885,29.97355150272565,6.0452509040042495,69.95461099763119,30.36805467586813,273.4364637178111,23.7478400662248,863.6561343715799,False,False,True,7193.941733411702
8.177235545619665,26.46176115383987,4.0402203562698125,61.32086037678253,48.32804457271461,299.85440323943664,29.688989140167962,828.6123160870599,True,False,False,5132.199980809161
7.894168337572241,20.743752046040917,5.540332420359139,79.61553055845589,31.97627268562684,164.2439335365761,29.08915383384098,591.1799987420823,False,False,True,4920.962642159875
6.972834856433717,23.29561251886005,4.618762300371259,90.67222830317934,11.045860137026523,75.41367985577287,20.102971370635434,593.2399320095906,False,True,False,4430.309215915891
7.967952046199146,18.29619363012586,3.24005296386005,23.003927077917766,6.148676257915673,217.58352632817562,25.836150132177075,546.6081230440045,True,False,False,5570.714550843421
8.149931557877686,25.757719690391774,8.567151263098468,37.65496615890819,45.97521795885929,212.61383768258437,29.893436122335466,800.0395523930584,True,False,False,4949.372694030176
6.487248034502236,21.19667459332566,5.807530358454664,80.28359448276117,35.7657332023508,154.33133159356083,28.20358025150105,597.7789055370522,False,True,False,5371.08207109391
6.342746854415965,28.170125417357163,9.086076663351673,40.76986913037174,23.815295616052257,267.4794803122245,30.637821589308025,332.9048525624197,True,False,False,4060.8121582033878
6.0808260807372925,20.392090032688102,4.632633193181571,67.07430700680808,35.943784930127165,101.46503122212945,28.46724782186173,852.5238836068685,True,False,False,4916.560208240552
6.936465676766703,20.129377186379337,5.352304897318244,53.201127304726135,35.2567733426002,242.2531998634423,31.347186357526034,360.5593007654862,False,False,True,2962.097798950567
6.336977556910482,13.46669136781368,4.57512770823465,44.12356938345826,41.9150703922409,125.53377762590804,21.86344011131029,336.0725002235332,False,False,True,4253.987292390262
6.386016483220001,19.648659410066884,3.697734513922172,19.931151128140407,12.114961614985248,168.51633513788204,34.03078144526526,864.0035492789755,True,False,False,-168.68460704215823
7.206761266422324,19.81936899422242,6.176935587507319,28.860342092094765,18.180376754454837,105.48725761691023,27.776878360434836,457.1988625918537,False,False,True,5009.197849864797
7.924383316761527,22.918021884857424,9.08501404616688,31.050211556687373,39.99170761478196,274.89776776698284,28.994427882240387,938.4826133512504,False,True,False,5236.491483285005
7.371582720673617,18.17068580650018,6.731792938929832,88.03263539935028,5.377718217692366,118.63016651338414,34.774873959109186,719.3350323664258,False,True,False,-1165.4031145456795
7.150222319284494,24.45508634771577,5.214268017399677,24.818895347187052,23.60835165026461,79.89311476056794,23.375318632206223,254.0802193493957,False,True,False,5464.434054537103
7.0700894060585355,21.257297922184414,5.803556942783902,71.08485314297687,39.17698252558688,231.87245540908597,22.44028279035458,637.6607785423319,True,False,False,5604.642784827448
7.944628863774019,13.945969235346311,7.106683097664965,95.56756347219658,40.058018139561646,103.67502037021447,30.319097954201073,272.7996566697862,True,False,False,2995.8874444620697
6.816938948796835,13.331032569367354,5.363421182206177,84.84477340210749,6.8258619520475925,199.74329762037868,24.541801526807138,727.5603741852707,False,True,False,5325.913624713827
5.719422121056723,16.02464881951855,6.823227483593937,79.45244666562533,36.557379065661564,266.1833419560752,28.010808575388246,314.1328996675963,True,False,False,4695.801999000209
7.5976551459860495,24.741462265929535,7.083186442176908,69.37102137892967,17.40096253805232,144.76595652093317,25.411337975587774,758.0207268713333,False,False,True,6599.826910925728
7.864203071745809,13.837827022058056,2.027089876723579,42.14804468636313,32.40686002787605,202.22254927917555,20.882011749709694,305.36161471892484,True,False,False,3912.019311968806
6.566412988383991,27.65884705603929,2.311046543081158,24.822813184076367,41.508682583863326,295.9643551491429,27.834110474187472,571.4603733552003,False,False,True,5970.230780689084
5.9625393929957315,13.309986440618673,6.5510297684035805,58.19935508897573,26.494519177815185,182.4115554574996,24.244875449797334,443.11240883514796,True,False,False,4953.01438633054
6.506286935858314,17.995347014350976,2.5685631090142316,37.76348015773013,40.05896014700323,130.24131070765102,23.640721464460732,751.4522479300443,False,True,False,5453.129586338837
6.354401211372074,14.889100652415797,2.8895468754150127,19.32301879594036,25.174326636277414,136.89642247537944,28.75755324591927,242.99823487185074,True,False,False,3902.9274307052256
7.839411921423174,18.848303813865208,6.474197863188899,69.0423962885806,21.638373539333717,74.97822992688764,29.081523850735557,959.6641108852398,True,False,False,4804.814801302633
7.250129059417463,14.01763622955579,2.9340028361205848,64.81398133554812,35.041814086267294,223.41935588270596,32.94333932929787,622.7507727693921,True,False,False,636.0600773372901
8.222708166846008,20.108111976273726,2.914182929970077,92.93898317542786,28.75093735399104,75.43292984805748,31.3857644281726,975.4740402407775,True,False,False,2819.6918297319644
8.456575550811136,19.661933919330966,4.859912767222055,39.12821560926219,21.179312544003135,197.9586430376895,32.86224762228369,919.1330028632541,False,True,False,1180.9551403858293
7.824354982185586,25.451581600318576,9.766435282203549,58.45169758288804,14.286394901695463,287.18648528454565,33.01988568263994,779.8514198926258,True,False,False,1646.1923968032866
7.304853727375631,21.026261600257683,7.243414371845771,75.4993916014279,13.732941413991842,275.3487783573845,25.338684981863988,893.9545014833161,False,False,True,6477.584895818245
6.370749944705805,19.047595843493895,2.6961530526570607,95.93205326411052,42.207184305074996,109.5533740341159,22.82780202817925,871.795865307341,True,False,False,5286.030098888005
8.372920564487462,16.561950329482407,5.101066827674681,45.28519529015424,49.60355539515879,81.57600156399282,29.910284659231095,883.228399242158,False,True,False,3794.1393296856
5.937947153066938,24.925878397982252,9.238596270253886,99.10749829106351,17.695985136182014,277.0843195563991,32.64737584846924,861.3789273150707,False,True,False,2224.238377577429
7.2536064938022875,23.22221269479103,2.1511984909372783,76.68733325814596,15.68610682676609,215.483605117776,25.665337040837247,879.7101436143249,False,False,True,6091.778570730663
7.111991016932625,11.349905386420701,9.581155408075716,40.56992006822875,34.70703485722154,214.5290331417293,22.54773306426013,717.566826053733,False,False,True,4991.880439994636
8.098690635164179,16.73582973034861,9.561284605760676,77.09594841166897,44.716914934427564,142.2765802414398,32.235554440108146,849.1563172960622,True,False,False,1862.3551197765805
6.2988467485253645,22.492620621795826,9.590028196744214,96.59670204478296,13.023334918328803,63.44629269255957,28.472458129110148,220.84558866297402,True,False,False,4981.824025082294
5.822774844885286,27.260480438599288,6.168704607060356,93.95278756975189,42.60757526520405,103.41625981946856,25.505951369363146,942.9191014159453,True,False,False,6503.6760244576735
7.411685316539478,24.952394025645916,2.587793919274538,12.654069256765224,21.729753788888146,50.01926211343339,28.58236974435438,505.1521452235827,False,False,True,5009.22641657614
8.245016653319643,12.488187871916423,4.99368060201076,35.08207433816109,35.363649181697646,110.26839280050197,32.78867659417017,967.8626217758869,False,False,True,1025.5145102563092
8.487090205900028,10.758526235409711,4.119172139711428,90.27300714125255,43.08573665310523,179.90451604873584,30.485787571826418,752.9891281823687,True,False,False,3193.438166197374
7.824069790100362,21.160722443523124,3.7849290681050842,11.739645268350035,25.800028738133793,135.4585885653422,28.568127617032125,756.6491580144553,False,False,True,4611.579118881326
7.018537912759285,11.889492210082928,6.486102838560961,44.078977139713245,35.730695383041855,56.0561477456299,31.265907395629725,336.50183608655294,False,True,False,2021.1106270997468
7.769013050809583,14.462472565695354,3.1830614317962764,83.49758851324684,44.67074238547206,209.60801510372477,22.07940747759131,920.4977821478913,False,False,True,4464.939016970505
7.806835378870515,25.414662278781513,5.533057202271901,52.59056523100243,13.139182331364784,212.83165893666063,33.561201186362815,933.0933373343827,False,True,False,1017.9156305646386
8.363916069458371,20.563374575575494,2.5757950110586165,19.273251730901002,19.39132911609928,90.1123229114987,30.744388419127397,602.6774453699984,True,False,False,2908.9411866614787
6.672716622311309,10.15485112104834,7.981350205344082,22.79239586306365,33.85815476355803,200.03669976244257,33.01145951310126,902.1913295993404,False,False,True,502.5498460244699
6.702431262418581,13.812635701826617,7.465311383088671,28.54501423222094,21.701318377422247,121.25517847815956,33.8758528630133,481.0715574671222,False,True,False,-469.3525316656083
7.545842469913007,28.232004285290003,7.8619251459101545,20.87602767436106,14.148539933237133,282.485418410851,26.586000224433242,463.0075782190926,False,True,False,6767.412149609091
7.737834451093727,14.171238393707775,5.889885279267143,12.57707700947704,29.932072787660378,112.41438618808678,24.10355640921015,958.5244803117158,False,True,False,5587.112257212442
7.12969580134097,27.683720928945753,8.836020424748304,91.50639000118865,36.159261238706605,161.1782376809635,32.41805463570699,394.6309979942967,True,False,False,2425.2276505314308
7.520476372987862,21.410500480222527,3.666053232888359,82.83816171007001,44.59064886996544,139.81881261393718,21.368333606282185,756.8521319851814,False,False,True,5014.98161076443
6.365415716320148,25.780835919796516,4.4256691311157255,42.80638817096814,49.90670719430891,242.09697172483456,33.70161151441833,786.5007312629475,False,False,True,444.8812054010278
8.410342754403066,10.648239906649081,9.80165681443103,31.691693188532252,35.08897163087687,140.2166584878156,31.694690061503493,582.4799085912002,False,False,True,2190.1204747062206
6.084163705026916,12.378087079363016,2.288776799316765,21.583212967139676,11.035091069075744,254.9863801629526,21.57302177421826,356.1147560523581,False,True,False,4009.352937913624
7.865818291360541,10.728427665956852,6.496852222335741,26.993752857100784,24.128163324556095,165.3514463223145,22.075267614700273,814.7856411254494,False,True,False,4843.25433507904
6.895283063644779,23.0263850161183,4.439973669432177,69.9214874735755,48.63028739148307,80.36267134539744,22.28119833740103,245.4068039067642,False,True,False,4871.674543953306
8.300579988678258,29.1862473034615,4.27586761514505,72.77363140226971,5.2139585771600245,63.95422773871074,20.90075771792843,862.881604116568,False,True,False,5139.960626824981
7.289233313876508,20.311128921714236,8.539185901226762,16.49324125543754,7.133257621520781,131.5287384831135,28.672744132364464,372.7462388716151,False,True,False,5065.409618672808
5.636198323456449,18.022078591038095,6.529173399861288,95.8257639793308,45.821209557164124,113.235613493192,34.88311916415113,241.84668896587482,False,True,False,-1886.1319324892297
6.160990995527804,22.858908581816095,5.642926348683379,98.42772995152868,20.63883296647154,80.89552842512072,25.381146850398462,329.51270362323424,True,False,False,5985.250257610516
7.940134747057596,24.69754725777173,3.301990126569364,28.458520480800196,39.36256877459498,123.04728643669098,27.18626128131262,479.3190277304227,False,False,True,5593.058659234072
7.195237224602459,15.57289256196908,9.238387518178195,93.30687539083885,14.870349677482972,249.37132107685628,21.575101135775284,642.6155403674984,False,True,False,4768.350023755646
6.306736303957725,17.132089599455824,3.1090642563663353,45.11719385350232,39.10540613573233,298.0283451967361,24.75516160683009,305.17780358450455,True,False,False,5345.293390991642
6.076028145456123,16.070025006677852,2.8343871228216626,12.235195555775396,33.52730074504268,94.6983529472601,29.568489279037397,602.2575752468379,False,False,True,3716.482786825843
6.748768974242143,11.84718224036384,6.590410847489905,35.44454551514516,28.16130079999505,210.70654277668078,27.688994589225203,847.2418314089551,False,True,False,4661.85538680188
7.716850273420392,12.577970330554518,9.567276892463125,83.15252730338183,23.01583354796289,107.8107561333766,34.27699373506057,929.0450952424628,True,False,False,-474.8556376347146
6.232038984624445,29.385202695323525,3.958175823630377,93.10799156869113,9.998412776521148,183.41951511443753,21.170634610576844,401.9682770116175,False,True,False,5310.884662581383
8.25495283837447,15.373533047176453,8.270047808394516,56.399799854047934,21.663869023030493,142.7709542987664,32.225833881533376,794.5651498770652,False,False,True,1908.3301029510196
6.587167838734396,29.711276100469664,4.449767321763314,22.8414213554014,7.283333891373482,65.59569447085948,30.332637034843476,531.246896781342,False,True,False,4312.923023057399
7.717343189027632,10.878227330394196,7.854099885433453,83.09162220367162,7.154015891393739,278.5407755847456,25.903023011304057,449.1538352963189,False,True,False,5166.447146133158
7.638314813274541,28.26824955633436,9.436447043821595,23.86740736723992,6.667443046205123,135.72759797339228,21.433386042795536,737.7437874020984,True,False,False,5749.931637777041
7.850975461073711,13.461235926744891,8.54261851725536,80.23961983550522,39.845449454421335,244.12814925967038,24.414436847833155,801.5043698050276,False,True,False,5892.019543825428
6.605005585970964,17.462585060474105,5.718265062861767,26.232504698736978,34.99710387123827,56.29891865704887,32.70324718297363,897.6410913364782,False,True,False,1510.2594877685506
5.7283147253274525,27.84393151370046,4.556895189676034,68.09748439484453,15.777187667268175,51.95453484977265,20.96742174929738,366.05594063009727,True,False,False,4470.138098502935
7.449405380746504,12.743692062106346,5.241316471557989,69.14354071453042,40.455350890363086,122.42055903740722,33.95485296144493,518.5759447806104,False,True,False,-523.6072578084492
5.697945255306122,10.93046934695284,6.313177751745124,29.2485175852996,11.47464398250509,121.85679095596973,25.182214293184575,614.1789100665683,False,False,True,5074.926037712809
7.62575698049676,11.145439139850241,2.0071620943442587,31.734060334949223,40.47797389604705,87.32065650339419,22.25835408576966,266.7950794793895,False,False,True,4530.787436832446
6.919823247403806,24.315283543638028,7.3163755846521825,55.23946394969887,46.28706251211224,203.4576885323242,31.222168204251428,519.1547995087471,True,False,False,3585.0134991285545
6.245132723853382,21.371431022439427,5.333168088053204,83.69484848033426,26.51443229549809,190.68106107464283,28.671976189187014,885.0128245127025,False,True,False,5066.280451082091
6.165324213775321,10.433588772495488,8.316778436307695,37.83278541389794,42.38974938597682,216.7825904540009,28.987805129685718,421.9375866352166,False,False,True,3937.5702384835035
5.612865499833399,20.313702697465168,4.039283089361019,93.00704815034166,22.750175753553414,293.237457231599,29.375943647846363,892.0808781570861,True,False,False,4325.17424301342
6.948929792751133,20.393195338547464,6.460359340195941,31.449328938013515,12.471026837219206,171.1990735656876,27.996134189835963,535.1769284002503,False,True,False,5088.598018253671
8.024207397382717,16.185702015971483,9.242035591790877,59.76647657037393,37.1627090125476,108.84689543939878,31.651097924735247,922.5774403838992,True,False,False,2531.1597503026796
8.136042201071664,10.394384984496504,7.828026856785751,23.39670645781119,9.500175984367047,269.84359453554856,29.97591818820917,955.4969645479517,False,True,False,3913.2022110847847
7.747040194225564,13.774542365524836,6.2332383769325705,64.50730570359757,35.09557425873433,152.5367963757564,21.957791025151387,795.344873852815,True,False,False,4774.569502225193
6.897045951582422,20.212362280246992,9.261890730682085,97.1754212841345,35.86405708644365,234.0258380620415,34.47518620314762,957.387886192693,False,True,False,-197.83683699269443
5.574558825135528,15.691695895572504,3.0939319683655384,84.76967567406531,34.46232841124999,146.63672414440532,32.82510073203174,699.5680448143548,False,True,False,881.7493583825166
7.437229750842475,21.68329941177744,4.898822151993308,12.624473330512409,41.886374341132694,70.19186882864024,21.283522932773764,522.891173242833,False,False,True,4677.783794756989
7.043990925449451,11.536419419915056,2.202064427757308,61.63431052269282,38.41510290575364,216.8583540850473,27.508017340107397,653.2770588306254,False,True,False,4743.361565455595
7.755025921652475,23.42728644767155,8.124567159496033,65.82290675870115,17.657248773681076,87.7214191449197,34.425486364831215,960.7901117227289,False,False,True,-178.10979189824107
5.709601495159895,22.8196105375309,5.426046126101176,18.34026788957977,42.83268459961668,69.02690757434542,20.973482507194046,309.1929871935033,False,True,False,4836.336682548519
8.253310683421532,15.875746338747534,8.386258928649795,77.30403500636739,29.89904317184644,258.8330236620242,25.28407512536534,348.9493614302252,True,False,False,5799.288437770457
6.257903396145777,21.933209921601243,3.063305809106412,31.66584425267947,21.55714241971694,251.41198867419564,21.273597780522614,757.9896485165699,False,True,False,4876.279018718606
8.334529841197856,19.36319049933403,6.6485117594936884,21.131934225205086,14.211488000933938,95.4789575727159,34.39378908431668,979.0815048390891,False,True,False,-534.2502061944716
5.670291442897865,21.803977350214687,7.626896628925314,17.01992726792026,14.420519040928115,117.07898047664229,23.42683864820424,576.0752510902165,False,False,True,5673.35703954627
6.900304795680064,20.010828160478354,8.066266438609548,76.58104636902296,32.4138178573369,252.3728437942761,31.62932634377534,808.4585478734485,False,True,False,2881.8369582061173
5.761322472113245,11.174541183545445,8.508820442897926,93.16923733571953,38.448688306296845,226.56483253809145,28.969349273210582,510.44839467318866,False,True,False,4034.816698297354
6.767710596197846,10.654202243785384,4.437726211352785,59.94681410783984,19.737056837483532,50.36622546606149,28.458970503450413,359.1531412380201,False,False,True,4271.070776934687
8.424553742571328,12.023066898060726,4.0343675477267995,79.16317349644011,30.553139062946535,274.0118307614172,30.752145613555932,675.605175835163,False,False,True,2569.689459001309
6.797878586378268,22.992472154182494,8.145588969635266,14.337048169291752,40.606757672743235,230.19628815992513,29.35893385281993,613.7302094514482,False,False,True,4670.505839279865
7.849784349457246,16.060652384703918,6.197847622043907,74.91049965424095,27.35276187950077,209.05970738059418,31.70738083474594,754.0220579621434,True,False,False,2626.523495163215
6.8296963151514625,16.136505098892606,7.718116938747062,41.124994663071035,37.99102765844089,141.6135772545045,33.98579093073179,819.0274405917215,False,True,False,-644.531022933221
7.337483447768892,18.779732963168392,4.888809269280935,25.037383558358574,47.90620654919004,92.94273520210518,21.782774906677098,955.3986185006988,False,False,True,5312.428860301936
5.687450558005171,26.138487239340737,3.7771121744901768,82.03451629542607,40.688690832896455,200.5224824405922,24.706533774300595,954.2355258376695,False,False,True,6168.921267944214
6.536141966610361,26.90837995401637,8.1771965667877,19.841326029202698,24.357706869860923,178.2787425455611,34.33672639920555,973.1967380641195,False,True,False,-567.8147767589946
6.642117036398345,10.463703267310223,4.682154282433503,58.896016421371904,11.299665941173089,128.6830904591862,27.299908515607207,443.92255538923916,True,False,False,4442.073000536046
6.484274676391699,27.31571256672902,2.7147825883410075,29.595755183553845,29.692450599615878,251.40343309042626,34.568223904644626,314.07118910431456,True,False,False,-1023.5871824092001
7.960301214235335,21.777301975753687,7.704527831294495,71.87066591960169,37.02085881024059,158.26034495513338,27.318893558124632,524.2978146018336,True,False,False,5837.14234093029
6.482923250278369,12.928155585580205,3.6884703191316213,73.82103078564042,9.02809000757264,154.57577825326518,20.038315970969368,635.5683368642827,True,False,False,3540.871832607808
7.575365430454234,26.49707748246898,6.83583495389545,36.74970392803722,37.960217161394894,115.321380666739,34.15045703272618,254.59024311508207,False,True,False,-175.73109511867938
